,year,area,sector,jobtype,n_jobtype_area,n_sector_area,n_sector,n_area,n_year,20-64years_area,20-64years_year,n_jobtype_area_pc,n_sector_area_pc,n_area_pc,n_year_pc,FD_jobtype_area,FD_sector_area,FD_sector,FD_area,FD_year,RFD_jobtype_area,RFD_sector_area,RFD_sector,RFD_area,RFD_year,"GDP, 1000 DKK. (2010)",FD_GDP,RFD_GDP,AR_jobtype_area,AR_sector_area,AR_sector,AR_area,AR_year,RR_jobtype_area,RR_sector_area,RR_sector,RR_area,RR_year
1366,2010,Capital Area,Industry,Mechanics,462,3938,13829,71235,172785,1042178,3278253,0.000443302,0.003778625,0.068352047,0.052706426,199.0,292.0,1492.0,2333.0,5701.0,0.7566539923954373,0.08008776741634668,0.12093701872416308,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,5.983169074797037,8.779323466536356,44.858734972850144,70.14438920352507,171.40727083124577,40.44134620783831,4.280499622877347,6.463794406323146,1.8097191688945453,1.8236624389279916
1367,2010,Capital Area,Industry,Foods,493,3938,13829,71235,172785,1042178,3278253,0.000473048,0.003778625,0.068352047,0.052706426,-85.0,292.0,1492.0,2333.0,5701.0,-0.14705882352941177,0.08008776741634668,0.12093701872416308,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-2.555624981697227,8.779323466536356,44.858734972850144,70.14438920352507,171.40727083124577,-7.859942397769343,4.280499622877347,6.463794406323146,1.8097191688945453,1.8236624389279916
1368,2010,Capital Area,Industry,Textile,110,3938,13829,71235,172785,1042178,3278253,0.000105548,0.003778625,0.068352047,0.052706426,4.0,292.0,1492.0,2333.0,5701.0,0.03773584905660377,0.08008776741634668,0.12093701872416308,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.12026470502104597,8.779323466536356,44.858734972850144,70.14438920352507,171.40727083124577,2.016890879427605,4.280499622877347,6.463794406323146,1.8097191688945453,1.8236624389279916
1369,2010,Capital Area,Industry,Carpenter,140,3938,13829,71235,172785,1042178,3278253,0.000134334,0.003778625,0.068352047,0.052706426,-16.0,292.0,1492.0,2333.0,5701.0,-0.10256410256410256,0.08008776741634668,0.12093701872416308,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-0.4810588200841839,8.779323466536356,44.858734972850144,70.14438920352507,171.40727083124577,-5.481805979982721,4.280499622877347,6.463794406323146,1.8097191688945453,1.8236624389279916
1370,2010,Capital Area,Industry,Wood,21,3938,13829,71235,172785,1042178,3278253,2.02e-05,0.003778625,0.068352047,0.052706426,4.0,292.0,1492.0,2333.0,5701.0,0.23529411764705882,0.08008776741634668,0.12093701872416308,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.12026470502104597,8.779323466536356,44.858734972850144,70.14438920352507,171.40727083124577,12.575907836430948,4.280499622877347,6.463794406323146,1.8097191688945453,1.8236624389279916
1371,2010,Capital Area,Industry,Transportation ,588,3938,13829,71235,172785,1042178,3278253,0.000564203,0.003778625,0.068352047,0.052706426,18.0,292.0,1492.0,2333.0,5701.0,0.031578947368421054,0.08008776741634668,0.12093701872416308,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.5411911725947068,8.779323466536356,44.858734972850144,70.14438920352507,171.40727083124577,1.687819209626259,4.280499622877347,6.463794406323146,1.8097191688945453,1.8236624389279916
1372,2010,Capital Area,Engineering,Building technology,1149,5212,12149,71235,172785,1042178,3278253,0.001102499,0.005001065,0.068352047,0.052706426,256.0,884.0,3503.0,2333.0,5701.0,0.2866741321388578,0.20425138632162662,0.40515845477677537,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,7.696941121346942,26.57849980965116,105.321815422181,70.14438920352507,171.40727083124577,15.322046725685187,10.916748091837125,21.654750392299892,1.8097191688945453,1.8236624389279916
1373,2010,Capital Area,Engineering,Electrical engineering,723,5212,12149,71235,172785,1042178,3278253,0.000693739,0.005001065,0.068352047,0.052706426,222.0,884.0,3503.0,2333.0,5701.0,0.4431137724550898,0.20425138632162662,0.40515845477677537,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,6.6746911286680515,26.57849980965116,105.321815422181,70.14438920352507,171.40727083124577,23.68337134465589,10.916748091837125,21.654750392299892,1.8097191688945453,1.8236624389279916
1374,2010,Capital Area,Engineering,Chemist,1514,5212,12149,71235,172785,1042178,3278253,0.001452727,0.005001065,0.068352047,0.052706426,52.0,884.0,3503.0,2333.0,5701.0,0.03556771545827633,0.20425138632162662,0.40515845477677537,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,1.5634411652735976,26.57849980965116,105.321815422181,70.14438920352507,171.40727083124577,1.901009324111655,10.916748091837125,21.654750392299892,1.8097191688945453,1.8236624389279916
1375,2010,Capital Area,Engineering,Mechanical engineering,773,5212,12149,71235,172785,1042178,3278253,0.000741716,0.005001065,0.068352047,0.052706426,94.0,884.0,3503.0,2333.0,5701.0,0.13843888070692195,0.20425138632162662,0.40515845477677537,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,2.82622056799458,26.57849980965116,105.321815422181,70.14438920352507,171.40727083124577,7.399227070182864,10.916748091837125,21.654750392299892,1.8097191688945453,1.8236624389279916
1376,2010,Capital Area,Engineering,Medical,775,5212,12149,71235,172785,1042178,3278253,0.000743635,0.005001065,0.068352047,0.052706426,56.0,884.0,3503.0,2333.0,5701.0,0.07788595271210014,0.20425138632162662,0.40515845477677537,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,1.6837058702946435,26.57849980965116,105.321815422181,70.14438920352507,171.40727083124577,4.162817893004959,10.916748091837125,21.654750392299892,1.8097191688945453,1.8236624389279916
1377,2010,Capital Area,Engineering,Production,906,5212,12149,71235,172785,1042178,3278253,0.000869333,0.005001065,0.068352047,0.052706426,260.0,884.0,3503.0,2333.0,5701.0,0.4024767801857585,0.20425138632162662,0.40515845477677537,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,7.817205826367988,26.57849980965116,105.321815422181,70.14438920352507,171.40727083124577,21.5114212991582,10.916748091837125,21.654750392299892,1.8097191688945453,1.8236624389279916
1378,2010,Capital Area,IT,Database,284,8831,16410,71235,172785,1042178,3278253,0.000272506,0.0084736,0.068352047,0.052706426,63.0,2742.0,6271.0,2333.0,5701.0,0.2850678733031674,0.4503202496304812,0.6185028109280994,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,1.8941691040814739,82.44145529192701,188.54499129674483,70.14438920352507,171.40727083124577,15.236196032599034,24.068540313983913,33.057495973922336,1.8097191688945453,1.8236624389279916
1379,2010,Capital Area,IT,Internet,541,8831,16410,71235,172785,1042178,3278253,0.000519105,0.0084736,0.068352047,0.052706426,109.0,2742.0,6271.0,2333.0,5701.0,0.2523148148148148,0.4503202496304812,0.6185028109280994,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,3.2772132118235024,82.44145529192701,188.54499129674483,70.14438920352507,171.40727083124577,13.485623391728327,24.068540313983913,33.057495973922336,1.8097191688945453,1.8236624389279916
1380,2010,Capital Area,IT,IT management,1604,8831,16410,71235,172785,1042178,3278253,0.001539084,0.0084736,0.068352047,0.052706426,310.0,2742.0,6271.0,2333.0,5701.0,0.23956723338485317,0.4503202496304812,0.6185028109280994,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,9.320514639131062,82.44145529192701,188.54499129674483,70.14438920352507,171.40727083124577,12.804295652625793,24.068540313983913,33.057495973922336,1.8097191688945453,1.8236624389279916
1381,2010,Capital Area,IT,It courses,0,8831,16410,71235,172785,1042178,3278253,0.0,0.0084736,0.068352047,0.052706426,-2.0,2742.0,6271.0,2333.0,5701.0,-1.0,0.4503202496304812,0.6185028109280994,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-0.060132352510522985,82.44145529192701,188.54499129674483,70.14438920352507,171.40727083124577,-53.44760830483153,24.068540313983913,33.057495973922336,1.8097191688945453,1.8236624389279916
1382,2010,Capital Area,IT,System development,4515,8831,16410,71235,172785,1042178,3278253,0.004332273,0.0084736,0.068352047,0.052706426,1061.0,2742.0,6271.0,2333.0,5701.0,0.3071800810654314,0.4503202496304812,0.6185028109280994,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,31.90021300683244,82.44145529192701,188.54499129674483,70.14438920352507,171.40727083124577,16.418040651831575,24.068540313983913,33.057495973922336,1.8097191688945453,1.8236624389279916
1383,2010,Capital Area,IT,Telecommunication,122,8831,16410,71235,172785,1042178,3278253,0.000117063,0.0084736,0.068352047,0.052706426,37.0,2742.0,6271.0,2333.0,5701.0,0.43529411764705883,0.4503202496304812,0.6185028109280994,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,1.112448521444675,82.44145529192701,188.54499129674483,70.14438920352507,171.40727083124577,23.265429497397257,24.068540313983913,33.057495973922336,1.8097191688945453,1.8236624389279916
1384,2010,Capital Area,IT,IT maintenance,795,8831,16410,71235,172785,1042178,3278253,0.000762826,0.0084736,0.068352047,0.052706426,89.0,2742.0,6271.0,2333.0,5701.0,0.12606232294617564,0.4503202496304812,0.6185028109280994,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,2.6758896867182727,82.44145529192701,188.54499129674483,70.14438920352507,171.40727083124577,6.737729658824372,24.068540313983913,33.057495973922336,1.8097191688945453,1.8236624389279916
1385,2010,Capital Area,Office,Academic,0,16338,30963,71235,172785,1042178,3278253,0.0,0.015676785,0.068352047,0.052706426,0.0,1254.0,2651.0,2333.0,5701.0,,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.0,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1386,2010,Capital Area,Office,Realestate,213,16338,30963,71235,172785,1042178,3278253,0.00020438,0.015676785,0.068352047,0.052706426,91.0,1254.0,2651.0,2333.0,5701.0,0.7459016393442623,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,2.736022039228796,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,39.86665865360385,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1387,2010,Capital Area,Office,Property Service,394,16338,30963,71235,172785,1042178,3278253,0.000378054,0.015676785,0.068352047,0.052706426,-95.0,1254.0,2651.0,2333.0,5701.0,-0.19427402862985685,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-2.8562867442498416,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,-10.383482186010216,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1388,2010,Capital Area,Office,Finance,2233,16338,30963,71235,172785,1042178,3278253,0.002142628,0.015676785,0.068352047,0.052706426,856.0,1254.0,2651.0,2333.0,5701.0,0.6216412490922295,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,25.736646874503837,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,33.22523798760769,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1389,2010,Capital Area,Office,Procurement,581,16338,30963,71235,172785,1042178,3278253,0.000557486,0.015676785,0.068352047,0.052706426,208.0,1254.0,2651.0,2333.0,5701.0,0.5576407506702413,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,6.25376466109439,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,29.80456441663528,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1390,2010,Capital Area,Office,Law,1183,16338,30963,71235,172785,1042178,3278253,0.001135123,0.015676785,0.068352047,0.052706426,56.0,1254.0,2651.0,2333.0,5701.0,0.049689440993788817,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,1.6837058702946435,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,2.6557817791220635,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1391,2010,Capital Area,Office,Office,5093,16338,30963,71235,172785,1042178,3278253,0.004886881,0.015676785,0.068352047,0.052706426,-75.0,1254.0,2651.0,2333.0,5701.0,-0.014512383900928792,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-2.254963219144612,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,-0.7756522103061851,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1392,2010,Capital Area,Office,Office apprentice,484,16338,30963,71235,172785,1042178,3278253,0.000464412,0.015676785,0.068352047,0.052706426,78.0,1254.0,2651.0,2333.0,5701.0,0.1921182266009852,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,2.3451617479103963,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,10.268259723588324,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1393,2010,Capital Area,Office,Office courses,0,16338,30963,71235,172785,1042178,3278253,0.0,0.015676785,0.068352047,0.052706426,-2.0,1254.0,2651.0,2333.0,5701.0,-1.0,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-0.060132352510522985,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,-53.44760830483153,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1394,2010,Capital Area,Office,Logistics,563,16338,30963,71235,172785,1042178,3278253,0.000540215,0.015676785,0.068352047,0.052706426,174.0,1254.0,2651.0,2333.0,5701.0,0.4473007712082262,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,5.2315146684155,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,23.90715641398634,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1395,2010,Capital Area,Office,Economics,4702,16338,30963,71235,172785,1042178,3278253,0.004511705,0.015676785,0.068352047,0.052706426,9.0,1254.0,2651.0,2333.0,5701.0,0.0019177498401875134,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.2705955862973534,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,0.10249914228499549,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1396,2010,Capital Area,Office,Public administration,809,16338,30963,71235,172785,1042178,3278253,0.000776259,0.015676785,0.068352047,0.052706426,-10.0,1254.0,2651.0,2333.0,5701.0,-0.01221001221001221,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-0.3006617625526149,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,-0.652595949997943,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1397,2010,Capital Area,Office,Translation,286,16338,30963,71235,172785,1042178,3278253,0.000274425,0.015676785,0.068352047,0.052706426,153.0,1254.0,2651.0,2333.0,5701.0,1.150375939849624,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,4.600124967055009,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,61.484842636385146,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1398,2010,Capital Area,Office,Secretary,1276,16338,30963,71235,172785,1042178,3278253,0.001224359,0.015676785,0.068352047,0.052706426,-110.0,1254.0,2651.0,2333.0,5701.0,-0.07936507936507936,0.08313444709626094,0.09363520768578694,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-3.307279388078764,37.70298502409791,79.70543325269821,70.14438920352507,171.40727083124577,-4.241873674986629,4.443337365039694,5.004577903931492,1.8097191688945453,1.8236624389279916
1399,2010,Capital Area,Management,Retail management,0,9557,20361,71235,172785,1042178,3278253,0.0,0.009170219,0.068352047,0.052706426,0.0,2268.0,5363.0,2333.0,5701.0,,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.0,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1400,2010,Capital Area,Management,Freelance consultant,309,9557,20361,71235,172785,1042178,3278253,0.000296494,0.009170219,0.068352047,0.052706426,88.0,2268.0,5363.0,2333.0,5701.0,0.39819004524886875,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,2.6458235104630115,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,21.282305569344683,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1401,2010,Capital Area,Management,HR courses,2,9557,20361,71235,172785,1042178,3278253,1.92e-06,0.009170219,0.068352047,0.052706426,0.0,2268.0,5363.0,2333.0,5701.0,0.0,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.0,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,0.0,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1402,2010,Capital Area,Management,Instiutions management,598,9557,20361,71235,172785,1042178,3278253,0.000573798,0.009170219,0.068352047,0.052706426,-251.0,2268.0,5363.0,2333.0,5701.0,-0.2956419316843345,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-7.546610240070635,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,-15.801354163148075,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1403,2010,Capital Area,Management,IT management,2113,9557,20361,71235,172785,1042178,3278253,0.002027485,0.009170219,0.068352047,0.052706426,1271.0,2268.0,5363.0,2333.0,5701.0,1.509501187648456,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,38.21411002043735,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,80.67922821311268,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1404,2010,Capital Area,Management,Management,2655,9557,20361,71235,172785,1042178,3278253,0.002547549,0.009170219,0.068352047,0.052706426,346.0,2268.0,5363.0,2333.0,5701.0,0.1498484192291035,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,10.402896984320476,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,8.00903961605531,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1405,2010,Capital Area,Management,Financial management,374,9557,20361,71235,172785,1042178,3278253,0.000358864,0.009170219,0.068352047,0.052706426,25.0,2268.0,5363.0,2333.0,5701.0,0.07163323782234957,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.7516544063815372,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,3.828625236735783,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1406,2010,Capital Area,Management,Employee management,869,9557,20361,71235,172785,1042178,3278253,0.000833831,0.009170219,0.068352047,0.052706426,38.0,2268.0,5363.0,2333.0,5701.0,0.0457280385078219,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,1.1425146976999367,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,2.444054290714318,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1407,2010,Capital Area,Management,Project management,1977,9557,20361,71235,172785,1042178,3278253,0.001896989,0.009170219,0.068352047,0.052706426,641.0,2268.0,5363.0,2333.0,5701.0,0.47979041916167664,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,19.272418979622618,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,25.643650391764233,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1408,2010,Capital Area,Management,Sales management,825,9557,20361,71235,172785,1042178,3278253,0.000791611,0.009170219,0.068352047,0.052706426,323.0,2268.0,5363.0,2333.0,5701.0,0.6434262948207171,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,9.711374930449463,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,34.38959657860674,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1409,2010,Capital Area,Management,Tech management,576,9557,20361,71235,172785,1042178,3278253,0.000552689,0.009170219,0.068352047,0.052706426,191.0,2268.0,5363.0,2333.0,5701.0,0.4961038961038961,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,5.742639664754945,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,26.515566717461876,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1410,2010,Capital Area,Management,Top management,128,9557,20361,71235,172785,1042178,3278253,0.00012282,0.009170219,0.068352047,0.052706426,-4.0,2268.0,5363.0,2333.0,5701.0,-0.030303030303030304,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-0.12026470502104597,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,-1.619624494085804,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1411,2010,Capital Area,Management,Business development,0,9557,20361,71235,172785,1042178,3278253,0.0,0.009170219,0.068352047,0.052706426,0.0,2268.0,5363.0,2333.0,5701.0,,0.31115379338729593,0.35758101080144017,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.0,68.19008774693306,161.24490325696738,70.14438920352507,171.40727083124577,,16.630426071526674,19.111849802561107,1.8097191688945453,1.8236624389279916
1412,2010,Capital Area,Other,Office apprentice,1523,8296,21597,71235,172785,1042178,3278253,0.001461363,0.007960252,0.068352047,0.052706426,357.0,1659.0,5438.0,2333.0,5701.0,0.30617495711835335,0.24996233237908694,0.3365307259112569,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,10.733624923128353,49.87978640747881,163.499866476112,70.14438920352507,171.40727083124577,16.36431918081034,13.359888831959546,17.986762421045476,1.8097191688945453,1.8236624389279916
1413,2010,Capital Area,Other,Defence,0,8296,21597,71235,172785,1042178,3278253,0.0,0.007960252,0.068352047,0.052706426,0.0,1659.0,5438.0,2333.0,5701.0,,0.24996233237908694,0.3365307259112569,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.0,49.87978640747881,163.499866476112,70.14438920352507,171.40727083124577,,13.359888831959546,17.986762421045476,1.8097191688945453,1.8236624389279916
1414,2010,Capital Area,Other,Volunteer,380,8296,21597,71235,172785,1042178,3278253,0.000364621,0.007960252,0.068352047,0.052706426,21.0,1659.0,5438.0,2333.0,5701.0,0.0584958217270195,0.24996233237908694,0.3365307259112569,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.6313897013604913,49.87978640747881,163.499866476112,70.14438920352507,171.40727083124577,3.126461767134992,13.359888831959546,17.986762421045476,1.8097191688945453,1.8236624389279916
1415,2010,Capital Area,Other,Other courses,0,8296,21597,71235,172785,1042178,3278253,0.0,0.007960252,0.068352047,0.052706426,-5.0,1659.0,5438.0,2333.0,5701.0,-1.0,0.24996233237908694,0.3365307259112569,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-0.15033088127630745,49.87978640747881,163.499866476112,70.14438920352507,171.40727083124577,-53.44760830483153,13.359888831959546,17.986762421045476,1.8097191688945453,1.8236624389279916
1416,2010,Capital Area,Other,Other,2215,8296,21597,71235,172785,1042178,3278253,0.002125357,0.007960252,0.068352047,0.052706426,-33.0,1659.0,5438.0,2333.0,5701.0,-0.014679715302491103,0.24996233237908694,0.3365307259112569,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,-0.9921838164236292,49.87978640747881,163.499866476112,70.14438920352507,171.40727083124577,-0.784595673513986,13.359888831959546,17.986762421045476,1.8097191688945453,1.8236624389279916
1417,2010,Capital Area,Other,Student job,3397,8296,21597,71235,172785,1042178,3278253,0.00325952,0.007960252,0.068352047,0.052706426,960.0,1659.0,5438.0,2333.0,5701.0,0.3939269593762823,0.24996233237908694,0.3365307259112569,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,28.86352920505103,49.87978640747881,163.499866476112,70.14438920352507,171.40727083124577,21.05445382545682,13.359888831959546,17.986762421045476,1.8097191688945453,1.8236624389279916
1418,2010,Capital Area,Other,Student internship,385,8296,21597,71235,172785,1042178,3278253,0.000369419,0.007960252,0.068352047,0.052706426,319.0,1659.0,5438.0,2333.0,5701.0,4.833333333333333,0.24996233237908694,0.3365307259112569,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,9.591110225428416,49.87978640747881,163.499866476112,70.14438920352507,171.40727083124577,258.3301068066857,13.359888831959546,17.986762421045476,1.8097191688945453,1.8236624389279916
1419,2010,Capital Area,Sales,Design,88,9327,19209,71235,172785,1042178,3278253,8.44e-05,0.008949527,0.068352047,0.052706426,32.0,2575.0,5120.0,2333.0,5701.0,0.5714285714285714,0.38136848341232227,0.36340407410036196,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,0.9621176401683678,77.42040385729834,153.93882242693883,70.14438920352507,171.40727083124577,30.54149045990373,20.383233321229444,19.42307860889612,1.8097191688945453,1.8236624389279916
1420,2010,Capital Area,Sales,Franchise,85,9327,19209,71235,172785,1042178,3278253,8.16e-05,0.008949527,0.068352047,0.052706426,38.0,2575.0,5120.0,2333.0,5701.0,0.8085106382978723,0.38136848341232227,0.36340407410036196,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,1.1425146976999367,77.42040385729834,153.93882242693883,70.14438920352507,171.40727083124577,43.212959906034,20.383233321229444,19.42307860889612,1.8097191688945453,1.8236624389279916
1421,2010,Capital Area,Sales,Graphic,253,9327,19209,71235,172785,1042178,3278253,0.000242761,0.008949527,0.068352047,0.052706426,39.0,2575.0,5120.0,2333.0,5701.0,0.1822429906542056,0.38136848341232227,0.36340407410036196,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,1.1725808739551982,77.42040385729834,153.93882242693883,70.14438920352507,171.40727083124577,9.740451980787055,20.383233321229444,19.42307860889612,1.8097191688945453,1.8236624389279916
1422,2010,Capital Area,Sales,Communication,840,9327,19209,71235,172785,1042178,3278253,0.000806004,0.008949527,0.068352047,0.052706426,158.0,2575.0,5120.0,2333.0,5701.0,0.2316715542521994,0.38136848341232227,0.36340407410036196,0.03385968476967287,0.03412056211247037,1810.925601,33.25996599999985,0.018709911102039012,4.750455848331316,77.42040385729834,153.93882242693883,70.14438920352507,171.40727083124577,12.382290487043083,20.383233321229444,19.42307860889612,1.8097191688945453,1.8236624389279916
